Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
93526;Independence;CA;36.851.729;-11.820.743;-8;1;36.851729,-118.20743
93660;San Joaquin;CA;36.600.172;-12.015.338;-8;1;36.600172,-120.15338
80524;Fort Collins;CO;40.606.962;-10.505.106;-7;1;40.606962,-105.05106
75189;Royse City;TX;32.960.512;-9.631.278;-6;1;32.960512,-96.31278
76122;Fort Worth;TX;32.771.419;-97.291.484;-6;1;32.771419,-97.291484
85654;Rillito;AZ;32.417.221;-11.117.135;-7;0;32.417221,-111.17135
64631;Bucklin;MO;3.979.373;-9.288.165;-6;1;39.79373,-92.88165
65739;Ridgedale;MO;36.531.361;-9.328.199;-6;1;36.531361,-93.28199
90050;Los Angeles;CA;33.786.594;-118.298.662;-8;1;33.786594,-118.298662
46511;Culver;IN;41.218.388;-8.642.163;-5;0;41.218388,-86.42163
47441;Linton;IN;39.039.636;-8.716.987;-5;0;39.039636,-87.16987
40322;Frenchburg;KY;37.937.105;-8.363.429;-5;1;37.937105,-83.63429
40840;Helton;KY;36.949.181;-8.343.129;-5;1;36.949181,-83.43129
36778;Snow Hill;AL;3.201.998;-87.054.284;-6;1;32.01998,-87.054284
37753;Hartford;TN;35.822.918;-8.310.835;-5;1;35.822918,-83.10835
38226;Dukedom;TN;36.488.409;-8.866.672;-6;1;36.488409,-88.66672
39225;Jackson;MS;32.311.287;-9.039.715.699.999.990;-6;1;32.311287,-90.397157
39427;Carson;MS;3.149.616;-8.983.579;-6;1;31.49616,-89.83579
60467;Orland Park;IL;41.598.255;-8.789.201;-6;1;41.598255,-87.89201
62094;Witt;IL;39.249.272;-8.935.236;-6;1;39.249272,-89.35236
63745;Dutchtown;MO;3.724.237;-8.969.768;-6;1;37.24237,-89.69768
55701;Adolph;MN;47.640.367;-92.442.797;-6;1;47.640367,-92.442797
57242;Hazel;SD;44.775.741;-9.735.251;-6;1;44.775741,-97.35251
52141;Elgin;IA;42.935.873;-9.162.785;-6;1;42.935873,-91.62785
53037;Jackson;WI;43.322.213;-8.817.011;-6;1;43.322213,-88.17011
50026;Bagley;IA;41.853.498;-9.443.912;-6;1;41.853498,-94.43912
50441;Hampton;IA;42.743.106;-9.321.518;-6;1;42.743106,-93.21518
3867;Rochester;NH;43.304.163;-7.099.816;-5;1;43.304163,-70.99816
5062;Reading;VT;43.485.715;-725.536;-5;1;43.485715,-72.5536
6785;South Kent;CT;4.169.971;-7.344.024;-5;1;41.69971,-73.44024
13468;Springfield Center;NY;42.843.002;-7.486.479;-5;1;42.843002,-74.86479
15419;California;PA;40.063.977;-7.989.261;-5;1;40.063977,-79.89261
16003;Butler;PA;40.921.145;-7.992.758;-5;1;40.921145,-79.92758
23806;Petersburg;VA;37.204.765;-77.392.784;-5;1;37.204765,-77.392784
26164;Ravenswood;WV;38.977.445;-8.172.789;-5;1;38.977445,-81.72789
8526;Imlaystown;NJ;40.162.275;-74.475.936;-5;1;40.162275,-74.475936
20190;Reston;VA;38.959.673;-773.462;-5;1;38.959673,-77.3462
20198;The Plains;VA;38.889.848;-7.775.907;-5;1;38.889848,-77.75907
20260;Washington;DC;38.893.311;-77.014.647;-5;1;38.893311,-77.014647
21054;Gambrills;MD;39.040.159;-7.668.408;-5;1;39.040159,-76.68408
27801;Rocky Mount;NC;35.935.125;-7.777.076;-5;1;35.935125,-77.77076
28089;Lattimore;NC;35.318.573;-8.166.601;-5;1;35.318573,-81.66601
28217;Charlotte;NC;35.172.319;-8.089.731;-5;1;35.172319,-80.89731
19032;Folcroft;PA;39.893.212;-7.528.088;-5;1;39.893212,-75.28088
29379;Union;SC;34.714.045;-8.160.496;-5;1;34.714045,-81.60496
11953;Middle Island;NY;40.886.267;-729.552;-5;1;40.886267,-72.9552
12187;Warnerville;NY;42.624.507;-7.446.772;-5;1;42.624507,-74.46772
12450;Lanesville;NY;42.157.937;-7.423.034;-5;1;42.157937,-74.23034
76533;Heidenheimer;TX;31.049.621;-97.493.616;-6;1;31.049621,-97.493616
76844;Goldthwaite;TX;31.460.782;-9.852.618;-6;1;31.460782,-98.52618
78736;Austin;TX;30.245.558;-9.794.177;-6;1;30.245558,-97.94177
79407;Lubbock;TX;33.567.134;-10.198.329;-6;1;33.567134,-101.98329
52004;Dubuque;IA;42.484.861;-90.804.116;-6;1;42.484861,-90.804116
54623;Coon Valley;WI;43.713.575;-9.102.348;-6;1;43.713575,-91.02348
58356;New Rockford;ND;47.669.608;-9.910.553;-6;1;47.669608,-99.10553
65721;Ozark;MO;37.021.086;-9.321.541;-6;1;37.021086,-93.21541
71946;Hatton;AR;34.459.413;-94.200.221;-6;1;34.459413,-94.200221
57421;Amherst;SD;45.755.146;-9.792.723;-6;1;45.755146,-97.92723
63664;Potosi;MO;3.791.496;-9.086.797;-6;1;37.91496,-90.86797
64195;Kansas City;MO;39.343.225;-9.485.161;-6;1;39.343225,-94.85161
72211;Little Rock;AR;34.749.723;-9.241.345;-6;1;34.749723,-92.41345
31703;Albany;GA;31.543.065;-84.219.594;-5;1;31.543065,-84.219594
54762;Prairie Farm;WI;4.524.647;-9.199.273;-6;1;45.24647,-91.99273
43545;Napoleon;OH;41.388.278;-8.412.511;-5;1;41.388278,-84.12511
44767;Canton;OH;40.895.721;-81.424.552;-5;1;40.895721,-81.424552
39338;Louin;MS;32.108.768;-8.923.675;-6;1;32.108768,-89.23675
40067;Simpsonville;KY;38.210.818;-8.536.122;-5;1;38.210818,-85.36122
36112;Montgomery;AL;32.374.287;-86.345.719;-6;1;32.374287,-86.345719
46106;Bargersville;IN;39.514.024;-8.618.812;-5;0;39.514024,-86.18812
47957;Medaryville;IN;41.083.487;-8.687.605;-5;0;41.083487,-86.87605
48749;Omer;MI;44.046.475;-8.387.572;-5;1;44.046475,-83.87572
49301;Ada;MI;4.297.252;-8.547.798;-5;1;42.97252,-85.47798
38151;Memphis;TN;35.201.738;-89.971.538;-6;1;35.201738,-89.971538
15638;Hostetter;PA;4.026.106;-7.914.313;-5;1;40.26106,-79.14313
19121;Philadelphia;PA;39.981.062;-751.745;-5;1;39.981062,-75.1745
19376;Wagontown;PA;39.983.153;-75.748.055;-5;1;39.983153,-75.748055
5829;Derby;VT;44.945.925;-7.209.864;-5;1;44.945925,-72.09864
6037;Kensington;CT;41.619.048;-7.276.734;-5;1;41.619048,-72.76734
6503;New Haven;CT;41.365.709;-72.927.507;-5;1;41.365709,-72.927507
28214;Charlotte;NC;35.276.639;-8.096.111;-5;1;35.276639,-80.96111
28358;Lumberton;NC;34.620.874;-7.898.986;-5;1;34.620874,-78.98986
28601;Hickory;NC;35.759.932;-8.133.012;-5;1;35.759932,-81.33012
29351;Joanna;SC;34.415.818;-818.106;-5;1;34.415818,-81.8106
13073;Groton;NY;42.591.961;-7.639.345;-5;1;42.591961,-76.39345
23520;Norfolk;VA;36.931.166;-7.623.972;-5;1;36.931166,-76.23972
24857;Lynco;WV;37.683.273;-8.166.048;-5;1;37.683273,-81.66048
24894;Warriormine;WV;37.291.157;-8.169.541;-5;1;37.291157,-81.69541
25132;Mammoth;WV;38.293.438;-8.134.526;-5;1;38.293438,-81.34526
25665;Borderland;WV;37.714.369;-8.230.873;-5;1;37.714369,-82.30873
14711;Belfast;NY;42.319.654;-7.813.384;-5;1;42.319654,-78.13384
15030;Creighton;PA;40.583.218;-7.977.947;-5;1;40.583218,-79.77947
95485;Upper Lake;CA;39.172.397;-12.290.474;-8;1;39.172397,-122.90474
95837;Sacramento;CA;38.700.244;-12.160.207;-8;1;38.700244,-121.60207
96093;Weaverville;CA;40.734.483;-12.293.982;-8;1;40.734483,-122.93982
91301;Agoura Hills;CA;34.139.536;-1.187.607;-8;1;34.139536,-118.7607
98827;Loomis;WA;48.885.618;-11.968.939;-8;1;48.885618,-119.68939
88555;El Paso;TX;31.694.842;-106.299.987;-7;1;31.694842,-106.299987
3110;Bedford;NH;42.942.551;-7.151.993;-5;1;42.942551,-71.51993
60712;Lincolnwood;IL;42.005.331;-8.773.545;-6;1;42.005331,-87.73545
62319;Camden;IL;40.147.818;-9.074.246;-6;1;40.147818,-90.74246
78677;Wrightsboro;TX;29.447.211;-97.494.649;-6;1;29.447211,-97.494649
79838;Fabens;TX;31.490.587;-10.615.381;-7;1;31.490587,-106.15381
80468;Parshall;CO;39.967.717;-10.616.205;-7;1;39.967717,-106.16205
71161;Shreveport;LA;32.607.556;-9.375.256;-6;1;32.607556,-93.75256
58266;Niagara;ND;48.000.075;-9.785.041;-6;1;48.000075,-97.85041
64644;Hamilton;MO;39.731.689;-9.399.009;-6;1;39.731689,-93.99009
67013;Belle Plaine;KS;37.390.809;-9.729.152;-6;1;37.390809,-97.29152
73150;Oklahoma City;OK;35.407.113;-9.733.996;-6;1;35.407113,-97.33996
75137;Duncanville;TX;32.634.835;-9.691.343;-6;1;32.634835,-96.91343
77254;Houston;TX;2.983.399;-95.434.241;-6;1;29.83399,-95.434241
77287;Houston;TX;2.983.399;-95.434.241;-6;1;29.83399,-95.434241
52552;Drakesville;IA;40.837.112;-9.256.458;-6;1;40.837112,-92.56458
54667;Westby;WI;43.656.393;-9.085.562;-6;1;43.656393,-90.85562
55594;Young America;MN;44.805.487;-93.766.524;-6;1;44.805487,-93.766524
38130;Memphis;TN;35.201.738;-89.971.538;-6;1;35.201738,-89.971538
40334;Hope;KY;38.016.706;-8.376.639;-5;1;38.016706,-83.76639
44415;Elkton;OH;4.076.304;-80.704.245;-5;1;40.76304,-80.704245
44721;Canton;OH;40.886.297;-8.133.145;-5;1;40.886297,-81.33145
46368;Portage;IN;4.158.327;-8.718.154;-6;1;41.58327,-87.18154
46539;Mentone;IN;41.168.118;-8.601.203;-5;0;41.168118,-86.01203
48922;Lansing;MI;42.732.535;-84.558.679;-5;1;42.732535,-84.558679
60087;Waukegan;IL;42.404.272;-8.786.525;-6;1;42.404272,-87.86525
57069;Vermillion;SD;42.812.664;-9.694.651;-6;1;42.812664,-96.94651
58643;Marmarth;ND;462.715;-10.393.203;-7;1;46.2715,-103.93203
35651;Mount Hope;AL;34.476.048;-8.748.875;-6;1;34.476048,-87.48875
3733;Newport;NH;4.338.807;-72.243.666;-5;1;43.38807,-72.243666
4274;Poland;ME;44.049.157;-7.039.077;-5;1;44.049157,-70.39077
6141;Hartford;CT;41.791.776;-72.718.832;-5;1;41.791776,-72.718832
14213;Buffalo;NY;42.916.057;-788.915;-5;1;42.916057,-78.8915
15241;Pittsburgh;PA;40.329.619;-8.007.364;-5;1;40.329619,-80.07364
17256;Shady Grove;PA;39.783.391;-77.674.851;-5;1;39.783391,-77.674851
30313;Atlanta;GA;33.761.223;-8.439.599;-5;1;33.761223,-84.39599
30540;Ellijay;GA;34.688.716;-8.446.716;-5;1;34.688716,-84.46716
31002;Adrian;GA;32.549.854;-8.256.948;-5;1;32.549854,-82.56948
31707;Albany;GA;31.568.073;-8.422.644;-5;1;31.568073,-84.22644
32160;Lake Geneva;FL;29.768.321;-81.990.729;-5;1;29.768321,-81.990729
32220;Jacksonville;FL;30.329.588;-8.180.865;-5;1;30.329588,-81.80865
32257;Jacksonville;FL;30.192.434;-8.160.597;-5;1;30.192434,-81.60597
32259;Jacksonville;FL;30.092.346;-8.160.274;-5;1;30.092346,-81.60274
24554;Gladys;VA;37.142.894;-7.905.412;-5;1;37.142894,-79.05412
19999;Bethany Beach;DE;38.542.771;-7.505.666;-5;1;38.542771,-75.05666
20110;Manassas;VA;38.752.269;-7.747.694;-5;1;38.752269,-77.47694
21783;Smithsburg;MD;39.655.722;-775.672;-5;1;39.655722,-77.5672
17562;Paradise;PA;39.981.916;-7.609.224;-5;1;39.981916,-76.09224
12508;Beacon;NY;41.505.993;-7.396.198;-5;1;41.505993,-73.96198
29385;Wellford;SC;34.954.729;-8.209.312;-5;1;34.954729,-82.09312
29401;Charleston;SC;32.779.126;-799.355;-5;1;32.779126,-79.9355
29512;Bennettsville;SC;34.657.694;-7.969.151;-5;1;34.657694,-79.69151
26634;Perkins;WV;38.786.153;-8.091.878;-5;1;38.786153,-80.91878
80249;Denver;CO;39.793.686;-10.473.913;-7;1;39.793686,-104.73913
80943;Colorado Springs;CO;3.882.469;-104.562.027;-7;1;38.82469,-104.562027
65686;Kimberling City;MO;3.663.101;-9.343.392;-6;1;36.63101,-93.43392
73701;Enid;OK;36.411.133;-9.785.026;-6;1;36.411133,-97.85026
74060;Prue;OK;3.624.973;-962.674;-6;1;36.24973,-96.2674
74463;Taft;OK;3.576.342;-9.554.788;-6;1;35.76342,-95.54788
75201;Dallas;TX;32.787.629;-9.679.941;-6;1;32.787629,-96.79941
77017;Houston;TX;29.687.829;-9.525.478;-6;1;29.687829,-95.25478
77343;Huntsville;TX;3.078.128;-9.559.527;-6;1;30.78128,-95.59527
67663;Plainville;KS;39.212.784;-9.931.688;-6;1;39.212784,-99.31688
68020;Decatur;NE;41.988.034;-9.626.545;-6;1;41.988034,-96.26545
89029;Laughlin;NV;35.138.674;-11.462.875;-8;1;35.138674,-114.62875
90007;Los Angeles;CA;34.026.448;-1.182.829;-8;1;34.026448,-118.2829
79506;Blackwell;TX;32.106.949;-10.031.228;-6;1;32.106949,-100.31228
71119;Shreveport;LA;32.487.601;-9.389.064;-6;1;32.487601,-93.89064
92278;Twentynine Palms;CA;34.360.235;-11.620.964;-8;1;34.360235,-116.20964
92371;Phelan;CA;34.453.465;-11.753.392;-8;1;34.453465,-117.53392
95691;West Sacramento;CA;38.569.193;-12.154.496;-8;1;38.569193,-121.54496
95736;Weimar;CA;3.901.004;-12.097.814;-8;1;39.01004,-120.97814
95949;Grass Valley;CA;3.913.255;-1.210.981;-8;1;39.13255,-121.0981
94102;San Francisco;CA;37.779.329;-12.241.915;-8;1;37.779329,-122.41915
48357;Highland;MI;42.656.281;-8.363.297;-5;1;42.656281,-83.63297
43718;Belmont;OH;40.028.171;-8.100.679;-5;1;40.028171,-81.00679
44660;Mount Hope;OH;40.622.284;-81.782.532;-5;1;40.622284,-81.782532
46015;Anderson;IN;40.093.792;-85.657.825;-5;0;40.093792,-85.657825
51354;Ocheyedan;IA;43.413.538;-9.553.675;-6;1;43.413538,-95.53675
34433;Dunnellon;FL;28.997.155;-8.250.053;-5;1;28.997155,-82.50053
40057;Pleasureville;KY;38.386.916;-8.506.609;-5;1;38.386916,-85.06609
13844;South Plymouth;NY;42.603.506;-7.567.053;-5;1;42.603506,-75.67053
14055;East Concord;NY;42.554.206;-7.861.829;-5;1;42.554206,-78.61829
14683;Rochester;NY;43.286.024;-77.684.264;-5;1;43.286024,-77.684264
16159;West Middlesex;PA;41.174.066;-8.045.319;-5;1;41.174066,-80.45319
30677;Watkinsville;GA;33.849.286;-8.341.232;-5;1;33.849286,-83.41232
31198;Atlanta;GA;33.844.371;-8.447.405;-5;1;33.844371,-84.47405
32092;Saint Augustine;FL;29.955.409;-8.151.284;-5;1;29.955409,-81.51284
33418;West Palm Beach;FL;26.877.984;-8.016.052;-5;1;26.877984,-80.16052
24729;Hiawatha;WV;37.416.395;-81.105.803;-5;1;37.416395,-81.105803
8012;Blackwood;NJ;39.784.614;-7.505.678;-5;1;39.784614,-75.05678
8514;Cream Ridge;NJ;40.134.892;-7.448.688;-5;1;40.134892,-74.48688
8822;Flemington;NJ;40.515.645;-7.485.319;-5;1;40.515645,-74.85319
11419;South Richmond Hill;NY;40.688.688;-7.382.216;-5;1;40.688688,-73.82216
11548;Greenvale;NY;40.813.187;-7.362.561;-5;1;40.813187,-73.62561
11940;East Moriches;NY;40.806.287;-7.275.673;-5;1;40.806287,-72.75673
19137;Philadelphia;PA;40.000.262;-7.507.404;-5;1;40.000262,-75.07404
27216;Burlington;NC;36.047.523;-79.479.743;-5;1;36.047523,-79.479743
36753;McWilliams;AL;32.048.079;-8.726.226;-6;1;32.048079,-87.26226
24325;Dugspur;VA;36.801.489;-8.060.492;-5;1;36.801489,-80.60492
24479;Swoope;VA;38.151.767;-7.921.998;-5;1;38.151767,-79.21998
26151;Mount Zion;WV;38.885.826;-8.116.885;-5;1;38.885826,-81.16885
43203;Columbus;OH;399.718;-829.688;-5;1;39.9718,-82.9688
43260;Columbus;OH;39.969.036;-83.011.389;-5;1;39.969036,-83.011389
1427;Westborough;MA;42.286.575;-71.585.753;-5;1;42.286575,-71.585753
1775;Stow;MA;42.423.882;-7.151.086;-5;1;42.423882,-71.51086
19086;Wallingford;PA;39.888.913;-7.537.006;-5;1;39.888913,-75.37006
27924;Colerain;NC;36.192.231;-7.683.458;-5;1;36.192231,-76.83458
44470;Southington;OH;41.294.453;-809.552;-5;1;41.294453,-80.9552
33593;Trilby;FL;28.324.796;-82.481.766;-5;1;28.324796,-82.481766
33608;Tampa;FL;2.784.343;-82.488.413;-5;1;27.84343,-82.488413
20544;Washington;DC;38.893.311;-77.014.647;-5;1;38.893311,-77.014647
58761;Mohall;ND;48.770.684;-10.155.153;-6;1;48.770684,-101.55153
59201;Wolf Point;MT;48.126.066;-10.565.893;-7;1;48.126066,-105.65893
59244;Larslan;MT;48.599.534;-10.633.328;-7;1;48.599534,-106.33328
60194;Schaumburg;IL;42.037.108;-8.810.719;-6;1;42.037108,-88.10719
62074;New Douglas;IL;38.964.162;-8.968.226;-6;1;38.964162,-89.68226
68361;Geneva;NE;40.516.034;-9.760.056;-6;1;40.516034,-97.60056
70520;Carencro;LA;30.327.199;-920.433;-6;1;30.327199,-92.0433
78765;Austin;TX;30.326.374;-97.771.258;-6;1;30.326374,-97.771258
64651;Laclede;MO;39.785.731;-9.317.676;-6;1;39.785731,-93.17676
64686;Utica;MO;39.743;-9.362.835;-6;1;39.743,-93.62835
67639;Glade;KS;39.652.794;-9.930.712;-6;1;39.652794,-99.30712
64445;Elmo;MO;40.527.275;-9.512.039;-6;1;40.527275,-95.12039
72631;Eureka Springs;AR;36.443.322;-9.377.474;-6;1;36.443322,-93.77474
73455;Ravia;OK;34.240.761;-9.675.726;-6;1;34.240761,-96.75726
80118;Larkspur;CO;39.206.652;-10.490.983;-7;1;39.206652,-104.90983
75019;Coppell;TX;32.967.341;-9.698.656;-6;1;32.967341,-96.98656
76185;Fort Worth;TX;32.771.419;-97.291.484;-6;1;32.771419,-97.291484
84015;Clearfield;UT;41.126.476;-11.204.427;-7;1;41.126476,-112.04427
87174;Rio Rancho;NM;35.044.339;-106.672.872;-7;1;35.044339,-106.672872
88515;El Paso;TX;31.694.842;-106.299.987;-7;1;31.694842,-106.299987
92591;Temecula;CA;3.352.775;-11.712.056;-8;1;33.52775,-117.12056
94573;Rutherford;CA;38.466.508;-122.414.189;-8;1;38.466508,-122.414189
94920;Belvedere Tiburon;CA;37.892.476;-12.247.541;-8;1;37.892476,-122.47541
96725;Holualoa;HI;19.410.727;-1.557.478;-10;0;19.410727,-155.7478
3894;Wolfeboro;NH;43.596.233;-7.119.552;-5;1;43.596233,-71.19552
4238;Hebron;ME;44.197.418;-7.036.975;-5;1;44.197418,-70.36975
4418;Cardville;ME;45.110.336;-6.862.103;-5;1;45.110336,-68.62103
5344;Marlboro;VT;42.851.149;-7.274.073;-5;1;42.851149,-72.74073
6881;Westport;CT;41.308.873;-73.363.661;-5;1;41.308873,-73.363661
7058;Pine Brook;NJ;40.871.299;-7.434.331;-5;1;40.871299,-74.34331
1238;Lee;MA;42.299.263;-732.327;-5;1;42.299263,-73.2327
2149;Everett;MA;42.409.916;-710.522;-5;1;42.409916,-71.0522
55758;Kinney;MN;47.511.214;-9.274.026;-6;1;47.511214,-92.74026
40865;Putney;KY;36.901.802;-8.324.129;-5;1;36.901802,-83.24129
43601;Toledo;OH;41.720.684;-83.569.359;-5;1;41.720684,-83.569359
47344;Greensboro;IN;39.876.764;-8.546.546;-5;0;39.876764,-85.46546
47455;Patricksburg;IN;39.311.243;-8.695.343;-5;0;39.311243,-86.95343
5034;Bridgewater;VT;43.577.762;-7.261.789;-5;1;43.577762,-72.61789
5655;Hyde Park;VT;44.610.931;-7.259.971;-5;1;44.610931,-72.59971
59812;Missoula;MT;47.116.034;-114.049.824;-7;1;47.116034,-114.049824
85365;Yuma;AZ;32.700.018;-11.452.671;-7;0;32.700018,-114.52671
85671;Sierra Vista;AZ;31.880.077;-109.754.263;-7;0;31.880077,-109.754263
75350;Dallas;TX;32.767.268;-96.777.626;-6;1;32.767268,-96.777626
77202;Houston;TX;2.983.399;-95.434.241;-6;1;29.83399,-95.434241
77332;Dallardsville;TX;30.817.866;-94.869.052;-6;1;30.817866,-94.869052
98113;Shoreline;WA;47.763.669;-12.235.384;-8;1;47.763669,-122.35384
96086;Seiad Valley;CA;4.186.235;-12.324.091;-8;1;41.86235,-123.24091
97214;Portland;OR;4.551.379;-1.226.458;-8;1;45.51379,-122.6458
97425;Crescent Lake;OR;43.472.276;-12.192.768;-8;1;43.472276,-121.92768
21045;Columbia;MD;39.207.523;-7.682.527;-5;1;39.207523,-76.82527
65589;Yukon;MO;37.246.525;-9.182.976;-6;1;37.246525,-91.82976
21685;Ridgely;MD;3.888.927;-75.861.191;-5;1;38.88927,-75.861191
22473;Heathsville;VA;37.892.668;-7.636.307;-5;1;37.892668,-76.36307
51502;Council Bluffs;IA;41.269.884;-9.579.752;-6;1;41.269884,-95.79752
55781;Side Lake;MN;47.672.765;-9.305.481;-6;1;47.672765,-93.05481
58838;Cartwright;ND;4.783.202;-103.886;-7;1;47.83202,-103.886
29118;Orangeburg;SC;33.548.282;-8.088.513;-5;1;33.548282,-80.88513
35572;Houston;AL;3.416.678;-8.726.526;-6;1;34.16678,-87.26526
39423;Beaumont;MS;31.176.725;-8.891.223;-6;1;31.176725,-88.91223
43466;Wayne;OH;4.128.953;-8.350.215;-5;1;41.28953,-83.50215
48390;Walled Lake;MI;42.549.483;-8.347.969;-5;1;42.549483,-83.47969
50473;Scarville;IA;4.346.592;-9.366.671;-6;1;43.46592,-93.66671
51036;Maurice;IA;42.969.595;-9.618.713;-6;1;42.969595,-96.18713
11951;Mastic Beach;NY;40.763.634;-7.284.554;-5;1;40.763634,-72.84554
12095;Johnstown;NY;43.014.523;-7.438.473;-5;1;43.014523,-74.38473
12945;Lake Clear;NY;44.360.566;-7.425.801;-5;1;44.360566,-74.25801
27606;Raleigh;NC;35.758.268;-7.871.783;-5;1;35.758268,-78.71783
27883;Stantonsburg;NC;35.598.504;-7.781.173;-5;1;35.598504,-77.81173
31780;Plains;GA;32.026.125;-8.439.361;-5;1;32.026125,-84.39361
32133;Eastlake Weir;FL;29.008.805;-81.909.445;-5;1;29.008805,-81.909445
24104;Huddleston;VA;37.107.479;-7.953.046;-5;1;37.107479,-79.53046
29570;McColl;SC;34.671.428;-7.955.308;-5;1;34.671428,-79.55308
20175;Leesburg;VA;39.080.037;-7.758.025;-5;1;39.080037,-77.58025
20232;Washington;DC;38.900.561;-77.039.099;-5;1;38.900561,-77.039099
91188;Pasadena;CA;33.786.594;-118.298.662;-8;1;33.786594,-118.298662
93637;Madera;CA;36.914.819;-12.015.817;-8;1;36.914819,-120.15817
87101;Albuquerque;NM;35.199.592;-106.644.831;-7;1;35.199592,-106.644831
87828;Polvadera;NM;34.201.613;-10.692.146;-7;1;34.201613,-106.92146
94626;Oakland;CA;37.819.314;-122.303.136;-8;1;37.819314,-122.303136
95219;Stockton;CA;38.004.922;-12.140.022;-8;1;38.004922,-121.40022
95267;Stockton;CA;37.889.849;-121.253.872;-8;1;37.889849,-121.253872
86035;Leupp;AZ;35.335.107;-11.099.972;-7;0;35.335107,-110.99972
98314;Bremerton;WA;47.559.317;-12.264.915;-8;1;47.559317,-122.64915
99568;Clam Gulch;AK;6.023.458;-1.513.934;-9;1;60.23458,-151.3934
7513;Paterson;NJ;40.906.598;-7.414.944;-5;1;40.906598,-74.14944
7837;Glasser;NJ;4.112.831;-74.678.956;-5;1;41.12831,-74.678956
8541;Princeton;NJ;40.280.531;-74.712.018;-5;1;40.280531,-74.712018
1231;Sheffield;MA;42.153.001;-73.298.131;-5;1;42.153001,-73.298131
25512;East Lynn;WV;3.820.651;-8.234.523;-5;1;38.20651,-82.34523
33566;Plant City;FL;28.013.755;-8.211.685;-5;1;28.013755,-82.11685
36528;Dauphin Island;AL;30.250.825;-8.811.819;-6;1;30.250825,-88.11819
38118;Memphis;TN;35.048.455;-8.992.426;-6;1;35.048455,-89.92426
22304;Alexandria;VA;38.813.013;-7.711.667;-5;1;38.813013,-77.11667
23836;Chester;VA;37.343.005;-7.734.604;-5;1;37.343005,-77.34604
31786;Shellman;GA;3.172.952;-8.460.173;-5;1;31.72952,-84.60173
21626;Crapo;MD;38.344.103;-7.610.098;-5;1;38.344103,-76.10098
28751;Maggie Valley;NC;35.518.138;-83.085;-5;1;35.518138,-83.085
79932;El Paso;TX;31.865.696;-10.659.982;-7;1;31.865696,-106.59982
83460;Rexburg;ID;43.776.095;-111.691.047;-7;1;43.776095,-111.691047
70805;Baton Rouge;LA;30.485.639;-9.115.612;-6;1;30.485639,-91.15612
71078;Stonewall;LA;32.278.422;-9.379.469;-6;1;32.278422,-93.79469
73067;Ninnekah;OK;34.909.551;-979.436;-6;1;34.909551,-97.9436
73430;Burneyville;OK;33.925.768;-9.736.956;-6;1;33.925768,-97.36956
74071;Slick;OK;35.778.763;-9.626.802;-6;1;35.778763,-96.26802
94516;Canyon;CA;37.777.208;-121.955.399;-8;1;37.777208,-121.955399
95430;Duncans Mills;CA;38.449.265;-12.305.495;-8;1;38.449265,-123.05495
97007;Beaverton;OR;45.469.079;-12.285.602;-8;1;45.469079,-122.85602
88241;Hobbs;NM;327.475;-103.216.516;-7;1;32.7475,-103.216516
89429;Silver Springs;NV;39.367.838;-11.924.618;-8;1;39.367838,-119.24618
90204;Inglewood;CA;33.944.714;-118.356.908;-8;1;33.944714,-118.356908
98504;Olympia;WA;46.978.118;-122.702.393;-8;1;46.978118,-122.702393
99252;Spokane;WA;47.653.568;-117.431.742;-8;1;47.653568,-117.431742
90804;Long Beach;CA;33.783.467;-11.815.182;-8;1;33.783467,-118.15182
92054;Oceanside;CA;33.202.463;-11.736.077;-8;1;33.202463,-117.36077
92223;Beaumont;CA;33.945.265;-1.169.759;-8;1;33.945265,-116.9759
92582;San Jacinto;CA;33.796.153;-11.700.046;-8;1;33.796153,-117.00046
93653;Raymond;CA;37.236.305;-11.992.498;-8;1;37.236305,-119.92498
74436;Haskell;OK;35.815.497;-9.568.608;-6;1;35.815497,-95.68608
74723;Bennington;OK;33.997.865;-9.602.963;-6;1;33.997865,-96.02963
75798;Tyler;TX;32.411.237;-95.289.903;-6;1;32.411237,-95.289903
75925;Alto;TX;31.626.263;-9.505.495;-6;1;31.626263,-95.05495
60902;Kankakee;IL;41.146.464;-87.888.971;-6;1;41.146464,-87.888971
61652;Peoria;IL;4.087.671;-89.509.113;-6;1;40.87671,-89.509113
63901;Poplar Bluff;MO;36.759.357;-9.041.689;-6;1;36.759357,-90.41689
64106;Kansas City;MO;39.103.704;-9.457.311;-6;1;39.103704,-94.57311
56578;Rochert;MN;46.920.986;-9.566.842;-6;1;46.920986,-95.66842
56763;Warroad;MN;48.890.886;-9.533.831;-6;1;48.890886,-95.33831
58011;Buffalo;ND;46.920.174;-9.754.484;-6;1;46.920174,-97.54484
45886;Scott;OH;409.871;-846.073;-5;1;40.9871,-84.6073
46939;Kewanna;IN;41.007.625;-864.016;-5;0;41.007625,-86.4016
47884;Universal;IN;39.622.536;-8.745.451;-5;0;39.622536,-87.45451
